neighborhood_name,neighborhood_clean,neighborhood_normalized,district,province,source,osm_type,lat,lon
Sotomar,sotomar,sotomar,Sur,Diyarbakır,osm_overpass,neighbourhood,36.2770562,-5.3193152
Sotorrebolo,sotorrebolo,sotorrebolo,Sur,Diyarbakır,osm_overpass,quarter,36.1086359,-5.4503633
Sotoserena,sotoserena,sotoserena,Sur,Diyarbakır,osm_overpass,neighbourhood,36.457964,-5.0678596
Sport Aljarafe,sport aljarafe,sport aljarafe,Sur,Diyarbakır,osm_overpass,neighbourhood,37.3738938,-6.0346393
Su Eminencia,su eminencia,su eminencia,Sur,Diyarbakır,osm_overpass,neighbourhood,37.3697248,-5.9477905
Subestacion,subestacion,subestacion,Sur,Diyarbakır,osm_overpass,neighbourhood,3.5945681,-75.3817489
Sucina,sucina,sucina,Sur,Diyarbakır,osm_overpass,neighbourhood,37.8890907,-0.939024
Sucre,sucre,sucre,Sur,Diyarbakır,osm_overpass,neighbourhood,3.4456044,-76.5246336
Sucre Centro,sucre centro,sucre centro,Sur,Diyarbakır,osm_overpass,neighbourhood,,
Sucre Norte,sucre norte,sucre norte,Sur,Diyarbakır,osm_overpass,neighbourhood,,
Sudamérica,sudamérica,sudamérica,Sur,Diyarbakır,osm_overpass,suburb,36.6095165,-6.2320805
Sultana - Berlín - San Francisco,sultana - berlín - san francisco,sultana - berlín - san francisco,Sur,Diyarbakır,osm_overpass,neighbourhood,3.4655788,-76.5172327
Sun Beach,sun beach,sun beach,Sur,Diyarbakır,osm_overpass,suburb,36.45872,-5.0490677
Sun Garden,sun garden,sun garden,Sur,Diyarbakır,osm_overpass,neighbourhood,36.4677413,-5.0287338
Sun Hill,sun hill,sun hill,Sur,Diyarbakır,osm_overpass,neighbourhood,36.4641497,-5.0407707
Sun Park,sun park,sun park,Sur,Diyarbakır,osm_overpass,neighbourhood,36.4561183,-5.054894
Sunny Hills,sunny hills,sunny hills,Sur,Diyarbakır,osm_overpass,neighbourhood,36.5078109,-4.7153229
Sunset Sunrise,sunset sunrise,sunset sunrise,Sur,Diyarbakır,osm_overpass,neighbourhood,36.5160856,-4.6329389
Sur,sur,sur,Sur,Diyarbakır,osm_overpass,neighbourhood,2.1778678,-76.7654542
Sutullena,sutullena,sutullena,Sur,Diyarbakır,osm_overpass,neighbourhood,37.6681028,-1.6952875
Suárez,suárez,suárez,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7275643,-4.4410788
Sánchez Blanca,sánchez blanca,sánchez blanca,Sur,Diyarbakır,osm_overpass,neighbourhood,36.706888,-4.4806055
Süleyman Nazif Mah.,süleyman nazif,suleyman nazif,Sur,Diyarbakır,osm_overpass,suburb,37.9098595,40.2354204
Tabacalera,tabacalera,tabacalera,Sur,Diyarbakır,osm_overpass,neighbourhood,36.6991373,-4.4384365
Tablada,tablada,tablada,Sur,Diyarbakır,osm_overpass,neighbourhood,37.3675298,-6.0052486
Tabladilla-La Estrella,tabladilla-la estrella,tabladilla-la estrella,Sur,Diyarbakır,osm_overpass,neighbourhood,37.3654178,-5.9805214
Talaytepe Mah.,talaytepe,talaytepe,Sur,Diyarbakır,osm_overpass,suburb,37.9544161,40.1256462
Tau Parque,tau parque,tau parque,Sur,Diyarbakır,osm_overpass,neighbourhood,37.3904867,-6.083538
Tavizna,tavizna,tavizna,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7238581,-5.4815394
Taypijahuira,taypijahuira,taypijahuira,Sur,Diyarbakır,osm_overpass,neighbourhood,-16.519321,-68.104556
Taypijahuira - Nueva Esperanza,taypijahuira - nueva esperanza,taypijahuira - nueva esperanza,Sur,Diyarbakır,osm_overpass,neighbourhood,-16.5157949,-68.1039466
Teatinos,teatinos,teatinos,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7218843,-4.4599795
Techitos,techitos,techitos,Sur,Diyarbakır,osm_overpass,neighbourhood,3.9309924,-75.2231752
Tejar de Ingenieros,tejar de ingenieros,tejar de ingenieros,Sur,Diyarbakır,osm_overpass,neighbourhood,35.8863736,-5.34576
Tejar de Salyt,tejar de salyt,tejar de salyt,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7286178,-4.4488621
Tejares - Cristales,tejares - cristales,tejares - cristales,Sur,Diyarbakır,osm_overpass,neighbourhood,3.4374185,-76.5482819
Tekel Mah.,tekel,tekel,Sur,Diyarbakır,osm_overpass,suburb,38.1367442,41.0055014
Tekel Maha.,tekel maha.,tekel maha.,Sur,Diyarbakır,osm_overpass,suburb,37.8561927,40.6568587
Tentegorra,tentegorra,tentegorra,Sur,Diyarbakır,osm_overpass,neighbourhood,37.6080142,-1.0396163
Tentesón 1ª fase,tentesón 1ª fase,tentesón 1ª fase,Sur,Diyarbakır,osm_overpass,neighbourhood,37.7561698,-3.7410479
Tentesón 2ª fase,tentesón 2ª fase,tentesón 2ª fase,Sur,Diyarbakır,osm_overpass,neighbourhood,37.75164,-3.7431722
Tepe,tepe,tepe,Sur,Diyarbakır,osm_overpass,suburb,38.1364438,39.4526029
Tepecik,tepecik,tepecik,Sur,Diyarbakır,osm_overpass,suburb,38.5123209,41.0209601
Tequendama,tequendama,tequendama,Sur,Diyarbakır,osm_overpass,neighbourhood,3.4208327,-76.5453099
Terraza de Miraflores Golf,terraza de miraflores golf,terraza de miraflores golf,Sur,Diyarbakır,osm_overpass,neighbourhood,36.4986155,-4.7027694
Terrazas de Alcaidesa,terrazas de alcaidesa,terrazas de alcaidesa,Sur,Diyarbakır,osm_overpass,neighbourhood,36.2499804,-5.3252324
Terrazas de Calahonda,terrazas de calahonda,terrazas de calahonda,Sur,Diyarbakır,osm_overpass,neighbourhood,36.5078764,-4.7294226
Terrazas de Calamijas,terrazas de calamijas,terrazas de calamijas,Sur,Diyarbakır,osm_overpass,neighbourhood,36.5042045,-4.6887843
Terrazas del Golf,terrazas del golf,terrazas del golf,Sur,Diyarbakır,osm_overpass,neighbourhood,36.5389601,-4.7230438
Terrazas del Sol,terrazas del sol,terrazas del sol,Sur,Diyarbakır,osm_overpass,neighbourhood,36.5067484,-4.7152813
Terrón Colorado,terrón colorado,terrón colorado,Sur,Diyarbakır,osm_overpass,neighbourhood,3.4527331,-76.5642357
Terzili,terzili,terzili,Sur,Diyarbakır,osm_overpass,neighbourhood,38.1199411,40.2458569
The Kobe by Kronos Homes,the kobe by kronos homes,the kobe by kronos homes,Sur,Diyarbakır,osm_overpass,neighbourhood,36.5208587,-4.6537701
The Lew Hoad,the lew hoad,the lew hoad,Sur,Diyarbakır,osm_overpass,neighbourhood,36.5705468,-4.6317741
The Meadows,the meadows,the meadows,Sur,Diyarbakır,osm_overpass,neighbourhood,36.5372119,-4.7304474
The Mews,the mews,the mews,Sur,Diyarbakır,osm_overpass,neighbourhood,36.2382317,-5.3202453
The Watergardens,the watergardens,the watergardens,Sur,Diyarbakır,osm_overpass,neighbourhood,36.4671537,-5.0471278
Tierra Blanca,tierra blanca,tierra blanca,Sur,Diyarbakır,osm_overpass,neighbourhood,3.4203929,-76.5586862
Timanco,timanco,timanco,Sur,Diyarbakır,osm_overpass,neighbourhood,,
Tiro de Línea-Santa Genoveva,tiro de línea-santa genoveva,tiro de línea-santa genoveva,Sur,Diyarbakır,osm_overpass,neighbourhood,37.3685764,-5.974898
Tiro de Pichón,tiro de pichón,tiro de pichón,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7105687,-4.4536166
Tiro Nacional,tiro nacional,tiro nacional,Sur,Diyarbakır,osm_overpass,neighbourhood,37.7627931,-3.8032362
Topalan,topalan,topalan,Sur,Diyarbakır,osm_overpass,suburb,38.2548277,40.780048
Torre Alcayna,torre alcayna,torre alcayna,Sur,Diyarbakır,osm_overpass,neighbourhood,38.0186071,-1.140331
Torre Alta,torre alta,torre alta,Sur,Diyarbakır,osm_overpass,neighbourhood,36.5255662,-6.1538029
Torre Atalaya,torre atalaya,torre atalaya,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7254061,-4.4756515
Torre Colora,torre colora,torre colora,Sur,Diyarbakır,osm_overpass,neighbourhood,37.4222181,-2.9293684
Torre de Benagalbón,torre de benagalbón,torre de benagalbón,Sur,Diyarbakır,osm_overpass,suburb,36.7175157,-4.2480397
Torre de Miraflores,torre de miraflores,torre de miraflores,Sur,Diyarbakır,osm_overpass,neighbourhood,36.4996396,-4.7120244
Torre de San Telmo,torre de san telmo,torre de san telmo,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7230355,-4.3803426
Torre del Junco,torre del junco,torre del junco,Sur,Diyarbakır,osm_overpass,neighbourhood,38.1072716,-1.2819698
Torre del Río,torre del río,torre del río,Sur,Diyarbakır,osm_overpass,neighbourhood,36.6852093,-4.4454877
Torre Guil,torre guil,torre guil,Sur,Diyarbakır,osm_overpass,neighbourhood,37.9012376,-1.2166296
Torre Melgarejo,torre melgarejo,torre melgarejo,Sur,Diyarbakır,osm_overpass,neighbourhood,36.715944,-6.0323069
Torre Molina,torre molina,torre molina,Sur,Diyarbakır,osm_overpass,neighbourhood,37.991341,-1.1508054
Torre Pollo,torre pollo,torre pollo,Sur,Diyarbakır,osm_overpass,neighbourhood,37.9568992,-1.1459717
Torreagüera,torreagüera,torreaguera,Sur,Diyarbakır,osm_overpass,neighbourhood,37.9809457,-1.0524058
Torrealta,torrealta,torrealta,Sur,Diyarbakır,osm_overpass,neighbourhood,38.0360097,-1.209259
Torreblanca,torreblanca,torreblanca,Sur,Diyarbakır,osm_overpass,suburb,36.5640822,-4.6053164
Torreciega,torreciega,torreciega,Sur,Diyarbakır,osm_overpass,neighbourhood,37.6156689,-0.9681593
Torrecárdenas,torrecárdenas,torrecárdenas,Sur,Diyarbakır,osm_overpass,neighbourhood,36.8618436,-2.4470666
Torrelaguna,torrelaguna,torrelaguna,Sur,Diyarbakır,osm_overpass,neighbourhood,37.4653883,-5.7159633
Torremar,torremar,torremar,Sur,Diyarbakır,osm_overpass,neighbourhood,36.738319,-4.4760774
Torreoceano,torreoceano,torreoceano,Sur,Diyarbakır,osm_overpass,neighbourhood,36.4920531,-4.6943524
Torrequesada-Camino de Umbrete,torrequesada-camino de umbrete,torrequesada-camino de umbrete,Sur,Diyarbakır,osm_overpass,neighbourhood,37.3802732,-6.1956024
Torrequinto,torrequinto,torrequinto,Sur,Diyarbakır,osm_overpass,neighbourhood,37.3297046,-5.8992522
Torres de Colón,torres de colón,torres de colón,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7449466,-4.0873517
Torres de Comfandi,torres de comfandi,torres de comfandi,Sur,Diyarbakır,osm_overpass,neighbourhood,3.4755758,-76.5006834
Torres de la Serna,torres de la serna,torres de la serna,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7005968,-4.4377785
Torresoto,torresoto,torresoto,Sur,Diyarbakır,osm_overpass,neighbourhood,36.6778569,-6.1425469
Torrevigía - Las Joyas,torrevigía - las joyas,torrevigía - las joyas,Sur,Diyarbakır,osm_overpass,quarter,36.4611834,-5.0841144
Torrox-Costa,torrox-costa,torrox-costa,Sur,Diyarbakır,osm_overpass,suburb,36.7307283,-3.9650488
Toscana,toscana,toscana,Sur,Diyarbakır,osm_overpass,neighbourhood,,
Toscas - Chorrico,toscas - chorrico,toscas - chorrico,Sur,Diyarbakır,osm_overpass,neighbourhood,38.059917,-1.1813378
Toskana Hills,toskana hills,toskana hills,Sur,Diyarbakır,osm_overpass,neighbourhood,36.4714693,-5.0488678
Trayamar,trayamar,trayamar,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7553984,-4.0535283
Tres Molinos,tres molinos,tres molinos,Sur,Diyarbakır,osm_overpass,neighbourhood,37.8442885,-1.0137265
Triana,triana,triana,Sur,Diyarbakır,osm_overpass,suburb,37.3834516,-6.0040669
Trille,trille,trille,Sur,Diyarbakır,osm_overpass,suburb,36.5112674,-6.2776907
Trinidad,trinidad,trinidad,Sur,Diyarbakır,osm_overpass,neighbourhood,,
Triángulo de Oro,triángulo de oro,triángulo de oro,Sur,Diyarbakır,osm_overpass,neighbourhood,35.2933301,-2.9415987
Trocha de Guadalobón,trocha de guadalobón,trocha de guadalobón,Sur,Diyarbakır,osm_overpass,neighbourhood,36.4288313,-5.1769348
Tropical Hills,tropical hills,tropical hills,Sur,Diyarbakır,osm_overpass,neighbourhood,36.5103376,-4.7136035
Tuluni,tuluni,tuluni,Sur,Diyarbakır,osm_overpass,neighbourhood,3.7180767,-75.4779344
Turgut Özal Mah.,turgut özal,turgut ozal,Sur,Diyarbakır,osm_overpass,suburb,38.4949823,41.0116298
Turruñuelos,turruñuelos,turruñuelos,Sur,Diyarbakır,osm_overpass,neighbourhood,37.8946343,-4.8118077
Ulpiano Lloreda,ulpiano lloreda,ulpiano lloreda,Sur,Diyarbakır,osm_overpass,neighbourhood,3.4422753,-76.4898527
Ulutürk Mah.,ulutürk,uluturk,Sur,Diyarbakır,osm_overpass,suburb,37.8524616,40.6505117
Unidad Residencial Santiago de Cali,unidad residencial santiago de cali,unidad residencial santiago de cali,Sur,Diyarbakır,osm_overpass,neighbourhood,3.4165722,-76.5470266
United Golf,united golf,united golf,Sur,Diyarbakır,osm_overpass,neighbourhood,37.8644154,-1.010098
Universidad,universidad,universidad,Sur,Diyarbakır,osm_overpass,suburb,36.8293313,-2.4045282
Unión de Vivienda Popular,unión de vivienda popular,unión de vivienda popular,Sur,Diyarbakır,osm_overpass,neighbourhood,3.4104516,-76.5098512
Urb Benatorre,urb benatorre,urb benatorre,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7114033,-4.2524431
Urbaluz,urbaluz,urbaluz,Sur,Diyarbakır,osm_overpass,neighbourhood,36.6238886,-6.2041663
Urbanizacion Calaceite,urbanizacion calaceite,urbanizacion calaceite,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7374454,-3.9336715
Urbanizacion Huerta del Pilar 2ª Fase,urbanizacion huerta del pilar 2ª fase,urbanizacion huerta del pilar 2ª fase,Sur,Diyarbakır,osm_overpass,neighbourhood,37.2803797,-5.8934198
Urbanizacion Ladera del Mar II,urbanizacion ladera del mar ii,urbanizacion ladera del mar ii,Sur,Diyarbakır,osm_overpass,neighbourhood,36.73902,-3.9284288
Urbanizacion Las Palmas,urbanizacion las palmas,urbanizacion las palmas,Sur,Diyarbakır,osm_overpass,neighbourhood,37.4155059,-5.8059433
Urbanizacion Panorama Beach,urbanizacion panorama beach,urbanizacion panorama beach,Sur,Diyarbakır,osm_overpass,neighbourhood,36.7353076,-3.9373284
Urbanizacion Álamos de Irpavi,urbanizacion álamos de irpavi,urbanizacion álamos de irpavi,Sur,Diyarbakır,osm_overpass,neighbourhood,-16.5042261,-68.0762503
"Urbanización ""Casagrande""","urbanización ""casagrande""","urbanización ""casagrande""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.4227373,-6.1162772
"Urbanización ""El Caño""","urbanización ""el caño""","urbanización ""el caño""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3516384,-4.9897934
"Urbanización ""El Manzanar""","urbanización ""el manzanar""","urbanización ""el manzanar""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3857371,-6.1622652
"Urbanización ""El Martinete""","urbanización ""el martinete""","urbanización ""el martinete""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3847477,-6.1577284
"Urbanización ""El Mirador de Castilblanco""","urbanización ""el mirador de castilblanco""","urbanización ""el mirador de castilblanco""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.6742336,-5.9836221
"Urbanización ""El Sitio de Valencina""","urbanización ""el sitio de valencina""","urbanización ""el sitio de valencina""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.4146933,-6.0798854
"Urbanización ""Flor del Loreto""","urbanización ""flor del loreto""","urbanización ""flor del loreto""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3784455,-6.1504402
"Urbanización ""Fray Antonio de la Trinidad""","urbanización ""fray antonio de la trinidad""","urbanización ""fray antonio de la trinidad""",Sur,Diyarbakır,osm_overpass,neighbourhood,36.6010403,-5.79616
"Urbanización ""Huerta de San Francisco""","urbanización ""huerta de san francisco""","urbanización ""huerta de san francisco""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.6108896,-5.8276165
"Urbanización ""Jardines del Mar""","urbanización ""jardines del mar""","urbanización ""jardines del mar""",Sur,Diyarbakır,osm_overpass,neighbourhood,,
"Urbanización ""La Algara""","urbanización ""la algara""","urbanización ""la algara""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.7308674,-6.1737366
"Urbanización ""La Pasadilla""","urbanización ""la pasadilla""","urbanización ""la pasadilla""",Sur,Diyarbakır,osm_overpass,neighbourhood,36.7304104,-4.8654095
"Urbanización ""La Ponderosa""","urbanización ""la ponderosa""","urbanización ""la ponderosa""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.4099791,-6.0736484
"Urbanización ""La Teja I""","urbanización ""la teja i""","urbanización ""la teja i""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3857028,-6.1669358
"Urbanización ""La Teja II""","urbanización ""la teja ii""","urbanización ""la teja ii""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3860329,-6.1645498
"Urbanización ""La Viña de Espartinas""","urbanización ""la viña de espartinas""","urbanización ""la viña de espartinas""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3815132,-6.1616523
"Urbanización ""Las Capellanías""","urbanización ""las capellanías""","urbanización ""las capellanías""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.4213842,-6.1172325
"Urbanización ""Las Palmeras""","urbanización ""las palmeras""","urbanización ""las palmeras""",Sur,Diyarbakır,osm_overpass,neighbourhood,,
"Urbanización ""Las Viñas""","urbanización ""las viñas""","urbanización ""las viñas""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3997419,-6.1342136
"Urbanización ""Maestranza""","urbanización ""maestranza""","urbanización ""maestranza""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3853712,-6.1641537
"Urbanización ""Monasterio I""","urbanización ""monasterio i""","urbanización ""monasterio i""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3819316,-6.1563617
"Urbanización ""Monasterio II""","urbanización ""monasterio ii""","urbanización ""monasterio ii""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3794082,-6.154008
"Urbanización ""Mozandiego""","urbanización ""mozandiego""","urbanización ""mozandiego""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.385469,-6.1402965
"Urbanización ""Nuevo Cueto""","urbanización ""nuevo cueto""","urbanización ""nuevo cueto""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3585194,-4.9852585
"Urbanización ""Olivar del Loreto""","urbanización ""olivar del loreto""","urbanización ""olivar del loreto""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3800653,-6.149893
"Urbanización ""Prados de Almargen""","urbanización ""prados de almargen""","urbanización ""prados de almargen""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.4016013,-6.1379674
"Urbanización ""Pulpejas I""","urbanización ""pulpejas i""","urbanización ""pulpejas i""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3860035,-6.1716088
"Urbanización ""Pulpejas II""","urbanización ""pulpejas ii""","urbanización ""pulpejas ii""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3881628,-6.1661563
"Urbanización ""San Benito""","urbanización ""san benito""","urbanización ""san benito""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.4221561,-6.119245
"Urbanización ""San Lorenzo""","urbanización ""san lorenzo""","urbanización ""san lorenzo""",Sur,Diyarbakır,osm_overpass,neighbourhood,,
"Urbanización ""San Miguel""","urbanización ""san miguel""","urbanización ""san miguel""",Sur,Diyarbakır,osm_overpass,neighbourhood,38.3507914,-2.6487865
"Urbanización ""Santa Matilde""","urbanización ""santa matilde""","urbanización ""santa matilde""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3873192,-6.1633883
"Urbanización ""Torre del Molino""","urbanización ""torre del molino""","urbanización ""torre del molino""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3974971,-6.1410717
"Urbanización ""Villa Chica""","urbanización ""villa chica""","urbanización ""villa chica""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.6818927,-5.9760493
"Urbanización ""Villa Ibone""","urbanización ""villa ibone""","urbanización ""villa ibone""",Sur,Diyarbakır,osm_overpass,neighbourhood,37.3842774,-6.1638077
Urbanización Alcalde de Cartagena,urbanización alcalde de cartagena,urbanización alcalde de cartagena,Sur,Diyarbakır,osm_overpass,neighbourhood,37.613079,-1.024775
Urbanización Alcazaba,urbanización alcazaba,urbanización alcazaba,Sur,Diyarbakır,osm_overpass,suburb,36.2533273,-5.9704343
Urbanización Alcántara,urbanización alcántara,urbanización alcántara,Sur,Diyarbakır,osm_overpass,neighbourhood,36.505525,-4.6710695
Urbanización Alfaguara,urbanización alfaguara,urbanización alfaguara,Sur,Diyarbakır,osm_overpass,neighbourhood,37.253423,-3.5688781
Urbanización Alhami,urbanización alhami,urbanización alhami,Sur,Diyarbakır,osm_overpass,neighbourhood,37.4075808,-5.942302
Urbanización Alpujarras,urbanización alpujarras,urbanización alpujarras,Sur,Diyarbakır,osm_overpass,neighbourhood,36.9950412,-2.8977561
Urbanización Alquería de Almanzor,urbanización alquería de almanzor,urbanización alquería de almanzor,Sur,Diyarbakır,osm_overpass,neighbourhood,37.3872142,-6.0930955
